
add shopify export → Commit
Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Agentic Category (product.metafields.agentiq.apl_category),Agentic Description (product.metafields.agentiq.apl_description),Agentic Title (product.metafields.agentiq.apl_title),Product Source URL (product.metafields.custom.product_upload_source_url),Size (product.metafields.custom.size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle decor features (product.metafields.shopify.vehicle-decor-features),Vehicle type (product.metafields.shopify.vehicle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kansas-speedway-road-course-decal,,,,,,,,,Turquoise,,,25cm,,,,,kansas-speedway-road-course-decal-turquoise-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Turquoise,,,30cm,,,,,kansas-speedway-road-course-decal-turquoise-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Turquoise,,,35cm,,,,,kansas-speedway-road-course-decal-turquoise-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Turquoise,,,40cm,,,,,kansas-speedway-road-course-decal-turquoise-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Turquoise,,,45cm,,,,,kansas-speedway-road-course-decal-turquoise-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Turquoise,,,50cm,,,,,kansas-speedway-road-course-decal-turquoise-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Turquoise,,,60cm,,,,,kansas-speedway-road-course-decal-turquoise-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,5cm,,,,,kansas-speedway-road-course-decal-magenta-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,10cm,,,,,kansas-speedway-road-course-decal-magenta-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,15cm,,,,,kansas-speedway-road-course-decal-magenta-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,20cm,,,,,kansas-speedway-road-course-decal-magenta-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,25cm,,,,,kansas-speedway-road-course-decal-magenta-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,30cm,,,,,kansas-speedway-road-course-decal-magenta-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,35cm,,,,,kansas-speedway-road-course-decal-magenta-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,40cm,,,,,kansas-speedway-road-course-decal-magenta-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,45cm,,,,,kansas-speedway-road-course-decal-magenta-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,50cm,,,,,kansas-speedway-road-course-decal-magenta-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Magenta,,,60cm,,,,,kansas-speedway-road-course-decal-magenta-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,5cm,,,,,kansas-speedway-road-course-decal-cyan-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,10cm,,,,,kansas-speedway-road-course-decal-cyan-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,15cm,,,,,kansas-speedway-road-course-decal-cyan-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,20cm,,,,,kansas-speedway-road-course-decal-cyan-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,25cm,,,,,kansas-speedway-road-course-decal-cyan-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,30cm,,,,,kansas-speedway-road-course-decal-cyan-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,35cm,,,,,kansas-speedway-road-course-decal-cyan-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,40cm,,,,,kansas-speedway-road-course-decal-cyan-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,45cm,,,,,kansas-speedway-road-course-decal-cyan-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,50cm,,,,,kansas-speedway-road-course-decal-cyan-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Cyan,,,60cm,,,,,kansas-speedway-road-course-decal-cyan-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,5cm,,,,,kansas-speedway-road-course-decal-indigo-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,10cm,,,,,kansas-speedway-road-course-decal-indigo-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,15cm,,,,,kansas-speedway-road-course-decal-indigo-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,20cm,,,,,kansas-speedway-road-course-decal-indigo-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,25cm,,,,,kansas-speedway-road-course-decal-indigo-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,30cm,,,,,kansas-speedway-road-course-decal-indigo-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,35cm,,,,,kansas-speedway-road-course-decal-indigo-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,40cm,,,,,kansas-speedway-road-course-decal-indigo-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,45cm,,,,,kansas-speedway-road-course-decal-indigo-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,50cm,,,,,kansas-speedway-road-course-decal-indigo-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Indigo,,,60cm,,,,,kansas-speedway-road-course-decal-indigo-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,5cm,,,,,kansas-speedway-road-course-decal-violet-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,10cm,,,,,kansas-speedway-road-course-decal-violet-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,15cm,,,,,kansas-speedway-road-course-decal-violet-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,20cm,,,,,kansas-speedway-road-course-decal-violet-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,25cm,,,,,kansas-speedway-road-course-decal-violet-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,30cm,,,,,kansas-speedway-road-course-decal-violet-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,35cm,,,,,kansas-speedway-road-course-decal-violet-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,40cm,,,,,kansas-speedway-road-course-decal-violet-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,45cm,,,,,kansas-speedway-road-course-decal-violet-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,50cm,,,,,kansas-speedway-road-course-decal-violet-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Violet,,,60cm,,,,,kansas-speedway-road-course-decal-violet-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,5cm,,,,,kansas-speedway-road-course-decal-brown-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,10cm,,,,,kansas-speedway-road-course-decal-brown-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,15cm,,,,,kansas-speedway-road-course-decal-brown-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,20cm,,,,,kansas-speedway-road-course-decal-brown-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,25cm,,,,,kansas-speedway-road-course-decal-brown-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,30cm,,,,,kansas-speedway-road-course-decal-brown-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,35cm,,,,,kansas-speedway-road-course-decal-brown-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,40cm,,,,,kansas-speedway-road-course-decal-brown-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,45cm,,,,,kansas-speedway-road-course-decal-brown-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,50cm,,,,,kansas-speedway-road-course-decal-brown-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Brown,,,60cm,,,,,kansas-speedway-road-course-decal-brown-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,5cm,,,,,kansas-speedway-road-course-decal-beige-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,10cm,,,,,kansas-speedway-road-course-decal-beige-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,15cm,,,,,kansas-speedway-road-course-decal-beige-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,20cm,,,,,kansas-speedway-road-course-decal-beige-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,25cm,,,,,kansas-speedway-road-course-decal-beige-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,30cm,,,,,kansas-speedway-road-course-decal-beige-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,35cm,,,,,kansas-speedway-road-course-decal-beige-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,40cm,,,,,kansas-speedway-road-course-decal-beige-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,45cm,,,,,kansas-speedway-road-course-decal-beige-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,50cm,,,,,kansas-speedway-road-course-decal-beige-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Beige,,,60cm,,,,,kansas-speedway-road-course-decal-beige-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,5cm,,,,,kansas-speedway-road-course-decal-mint-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,10cm,,,,,kansas-speedway-road-course-decal-mint-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,15cm,,,,,kansas-speedway-road-course-decal-mint-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,20cm,,,,,kansas-speedway-road-course-decal-mint-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,25cm,,,,,kansas-speedway-road-course-decal-mint-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,30cm,,,,,kansas-speedway-road-course-decal-mint-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,35cm,,,,,kansas-speedway-road-course-decal-mint-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,40cm,,,,,kansas-speedway-road-course-decal-mint-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,45cm,,,,,kansas-speedway-road-course-decal-mint-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,50cm,,,,,kansas-speedway-road-course-decal-mint-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Mint,,,60cm,,,,,kansas-speedway-road-course-decal-mint-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,5cm,,,,,kansas-speedway-road-course-decal-peach-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,10cm,,,,,kansas-speedway-road-course-decal-peach-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,15cm,,,,,kansas-speedway-road-course-decal-peach-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,20cm,,,,,kansas-speedway-road-course-decal-peach-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,25cm,,,,,kansas-speedway-road-course-decal-peach-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,30cm,,,,,kansas-speedway-road-course-decal-peach-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,35cm,,,,,kansas-speedway-road-course-decal-peach-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,40cm,,,,,kansas-speedway-road-course-decal-peach-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,45cm,,,,,kansas-speedway-road-course-decal-peach-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,50cm,,,,,kansas-speedway-road-course-decal-peach-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Peach,,,60cm,,,,,kansas-speedway-road-course-decal-peach-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,5cm,,,,,kansas-speedway-road-course-decal-lavender-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,10cm,,,,,kansas-speedway-road-course-decal-lavender-10cm,50.0,shopify,continue,manual,5.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,15cm,,,,,kansas-speedway-road-course-decal-lavender-15cm,50.0,shopify,continue,manual,7.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,20cm,,,,,kansas-speedway-road-course-decal-lavender-20cm,50.0,shopify,continue,manual,9.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,25cm,,,,,kansas-speedway-road-course-decal-lavender-25cm,50.0,shopify,continue,manual,11.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,30cm,,,,,kansas-speedway-road-course-decal-lavender-30cm,50.0,shopify,continue,manual,13.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,35cm,,,,,kansas-speedway-road-course-decal-lavender-35cm,50.0,shopify,continue,manual,15.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,40cm,,,,,kansas-speedway-road-course-decal-lavender-40cm,50.0,shopify,continue,manual,17.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,45cm,,,,,kansas-speedway-road-course-decal-lavender-45cm,50.0,shopify,continue,manual,19.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,50cm,,,,,kansas-speedway-road-course-decal-lavender-50cm,50.0,shopify,continue,manual,21.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Lavender,,,60cm,,,,,kansas-speedway-road-course-decal-lavender-60cm,50.0,shopify,continue,manual,25.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
kansas-speedway-road-course-decal,,,,,,,,,Salmon,,,5cm,,,,,kansas-speedway-road-course-decal-salmon-5cm,50.0,shopify,continue,manual,3.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
